VoterId,ElectionDate,ElectionDescription,VotingMethod
849438,02/14/2023,02/14/2023 - SPEC ELECT GOODHUE CO COM 05,A
858841,11/04/2008,11/04/2008 - STATE GENERAL,P
866243,09/12/2000,STATE PRIMARY ELECTION,P
866243,11/07/2000,STATE GENERAL,P
866243,11/03/1998,STATE GENERAL,P
866243,11/05/1996,STATE GENERAL,P
862815,11/02/2004,11/02/2004 - STATE GENERAL,P
862815,11/07/2000,STATE GENERAL,P
862815,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
862815,11/06/2001,SCHOOL DISTRICT/MUNICIPAL ELECTION,P
862815,12/09/2003,12/09/2003 SCHOOL DISTRICT 256 SPECIAL ELECTION,P
862815,12/17/2002,SD 256 SPECIAL ELECTION 12/17/2002,P
859213,11/07/2000,STATE GENERAL,P
859213,11/03/1998,STATE GENERAL,P
859213,11/02/2004,11/02/2004 - STATE GENERAL,P
859213,11/07/2006,11/07/2006 - STATE GENERAL,P
859213,11/04/2008,11/04/2008 - STATE GENERAL,P
859213,11/02/2010,11/02/2010 - STATE GENERAL,P
859213,11/06/2012,11/06/2012 - STATE GENERAL,P
859213,11/08/2016,11/08/2016 - STATE GENERAL,P
859213,11/07/2017,11/07/2017 - SCHOOL DISTRICT GENERAL,P
859213,11/06/2018,11/06/2018 - STATE GENERAL,P
859213,11/03/2020,11/03/2020 - STATE GENERAL,P
859213,11/02/2021,11/02/2021 - SPEC ELECT MCD COTTAGE GROVE,P
859213,08/09/2022,08/09/2022 - STATE PRIMARY,P
859213,11/08/2022,11/08/2022 - STATE GENERAL,P
859217,11/03/1998,STATE GENERAL,P
859217,11/06/2018,11/06/2018 - STATE GENERAL,P
859217,08/11/2020,08/11/2020 - STATE PRIMARY,P
859217,11/03/2020,11/03/2020 - STATE GENERAL,P
859217,11/08/2022,11/08/2022 - STATE GENERAL,P
859241,11/07/2000,STATE GENERAL,P
859241,11/03/1998,STATE GENERAL,P
859241,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
859241,11/02/2004,11/02/2004 - STATE GENERAL,P
859241,11/03/1998,SCHOOL BOARD ELECTION,P
859241,11/04/2008,11/04/2008 - STATE GENERAL,P
859241,11/02/2010,11/02/2010 - STATE GENERAL,P
859241,11/06/2012,11/06/2012 - STATE GENERAL,P
859241,11/08/2016,11/08/2016 - STATE GENERAL,P
859241,11/03/2020,11/03/2020 - STATE GENERAL,A
859390,11/02/2004,11/02/2004 - STATE GENERAL,P
859390,11/07/2000,STATE GENERAL,P
859390,11/03/1998,STATE GENERAL,P
859390,11/03/1998,SCHOOL BOARD ELECTION,P
859390,05/17/2005,05/17/2005 - SD SPEC ELECT ISD 199 - INVER GROVE,P
859390,11/07/2006,11/07/2006 - STATE GENERAL,P
859390,11/04/2008,11/04/2008 - STATE GENERAL,P
859390,11/02/2010,11/02/2010 - STATE GENERAL,P
859390,11/08/2011,11/08/2011 - SCHOOL DISTRICT GENERAL,P
859390,11/06/2012,11/06/2012 - STATE GENERAL,P
859390,11/05/2013,11/05/2013 - SCHOOL DISTRICT GENERAL,P
859390,11/04/2014,11/04/2014 - STATE GENERAL,P
859390,11/08/2016,11/08/2016 - STATE GENERAL,A
859390,11/06/2018,11/06/2018 - STATE GENERAL,P
859390,11/03/2020,11/03/2020 - STATE GENERAL,A
859390,11/08/2022,11/08/2022 - STATE GENERAL,P
864336,11/07/2000,STATE GENERAL,P
864336,11/02/2004,11/02/2004 - STATE GENERAL,P
864336,11/07/2006,11/07/2006 - STATE GENERAL,P
864336,11/04/2008,11/04/2008 - STATE GENERAL,P
864336,11/02/2010,11/02/2010 - STATE GENERAL,P
864336,11/06/2012,11/06/2012 - STATE GENERAL,P
864336,11/04/2014,11/04/2014 - STATE GENERAL,P
864336,11/08/2016,11/08/2016 - STATE GENERAL,A
864336,11/06/2018,11/06/2018 - STATE GENERAL,P
864336,11/03/2020,11/03/2020 - STATE GENERAL,P
864336,11/08/2022,11/08/2022 - STATE GENERAL,P
864421,11/02/2004,11/02/2004 - STATE GENERAL,P
864421,09/14/2004,09/14/2004 - STATE PRIMARY,P
864421,11/07/2000,STATE GENERAL,P
864421,12/09/2003,12/09/2003 SCHOOL DISTRICT 256 SPECIAL ELECTION,P
864421,12/17/2002,SD 256 SPECIAL ELECTION 12/17/2002,P
864421,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
864421,11/07/2006,11/07/2006 - STATE GENERAL,P
864421,05/08/2007,05/08/2007 - SD SPEC ELECT ISD 192 - FARMINGTON,P
864421,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 192 - FARMINGTON,P
864421,11/04/2008,11/04/2008 - STATE GENERAL,P
864421,11/02/2010,11/02/2010 - STATE GENERAL,P
864421,08/14/2012,08/14/2012 - STATE PRIMARY,P
864421,11/06/2012,11/06/2012 - STATE GENERAL,P
864421,11/04/2014,11/04/2014 - STATE GENERAL,P
864421,11/08/2016,11/08/2016 - STATE GENERAL,P
864421,11/06/2018,11/06/2018 - STATE GENERAL,P
864421,11/03/2020,11/03/2020 - STATE GENERAL,P
864421,11/08/2022,11/08/2022 - STATE GENERAL,P
862014,11/06/2001,SCHOOL DISTRICT/MUNICIPAL ELECTION,P
862014,11/07/2000,STATE GENERAL,P
862014,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
862014,11/04/2003,11/04/2003 GENERAL ELECTION,P
862014,09/10/2002,09-10-02 STATE PRIMARY,P
862014,11/08/2005,11/08/2005 - SD SPEC ELECT ISD 2805 - ZUMBROTA-MAZEPPA,P
862014,11/07/2006,11/07/2006 - STATE GENERAL,P
862014,08/07/2007,08/07/2007 - SPEC ELECT LEG DIST 28B,P
862014,11/04/2008,11/04/2008 - STATE GENERAL,P
862014,11/03/2009,11/03/2009 - SD SPEC ELECT ISD 2805 - ZUMBROTA-MAZEPPA,P
862014,08/10/2010,08/10/2010 - STATE PRIMARY,P
862014,11/02/2010,11/02/2010 - STATE GENERAL,P
862014,11/06/2012,11/06/2012 - STATE GENERAL,A
862014,11/04/2014,11/04/2014 - STATE GENERAL,A
862014,11/08/2016,11/08/2016 - STATE GENERAL,A
862014,11/06/2018,11/06/2018 - STATE GENERAL,P
862014,08/11/2020,08/11/2020 - STATE PRIMARY,A
862014,11/03/2020,11/03/2020 - STATE GENERAL,A
862014,11/08/2022,11/08/2022 - STATE GENERAL,A
862072,11/07/2000,STATE GENERAL,P
862072,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
862072,11/02/2004,11/02/2004 - STATE GENERAL,P
862072,08/23/2005,08/23/2005 - SPEC ELECT CITYWIDE WASECA,P
862072,11/04/2008,11/04/2008 - STATE GENERAL,P
862072,11/06/2012,11/06/2012 - STATE GENERAL,P
862072,11/08/2016,11/08/2016 - STATE GENERAL,P
862072,11/06/2018,11/06/2018 - STATE GENERAL,A
862072,11/03/2020,11/03/2020 - STATE GENERAL,A
862072,11/08/2022,11/08/2022 - STATE GENERAL,P
863983,11/06/2018,11/06/2018 - STATE GENERAL,P
863983,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
863983,11/03/2020,11/03/2020 - STATE GENERAL,P
863983,11/02/2021,11/02/2021 - SD SPEC ELECT ISD 719 - PRIOR LAKE,P
863983,08/09/2022,08/09/2022 - STATE PRIMARY,P
863983,11/08/2022,11/08/2022 - STATE GENERAL,P
863992,11/02/2004,11/02/2004 - STATE GENERAL,P
863992,11/07/2000,STATE GENERAL,P
863992,11/04/2008,11/04/2008 - STATE GENERAL,P
863992,11/06/2012,11/06/2012 - STATE GENERAL,P
863992,11/08/2016,11/08/2016 - STATE GENERAL,P
863992,11/06/2018,11/06/2018 - STATE GENERAL,P
863992,11/03/2020,11/03/2020 - STATE GENERAL,A
863992,11/08/2022,11/08/2022 - STATE GENERAL,P
857223,03/03/2014,03/03/2014 - SPEC ELECT CITYWIDE CANNON FALLS,P
857223,11/04/2014,11/04/2014 - STATE GENERAL,P
857223,11/08/2016,11/08/2016 - STATE GENERAL,A
857223,11/06/2018,11/06/2018 - STATE GENERAL,P
857223,11/03/2020,11/03/2020 - STATE GENERAL,A
861608,09/12/2000,STATE PRIMARY ELECTION,P
861608,11/07/2000,STATE GENERAL,P
861608,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
861608,11/02/2004,11/02/2004 - STATE GENERAL,P
861608,11/07/2006,11/07/2006 - STATE GENERAL,P
861608,11/04/2008,11/04/2008 - STATE GENERAL,P
861608,11/06/2012,11/06/2012 - STATE GENERAL,P
861608,11/08/2016,11/08/2016 - STATE GENERAL,P
861608,11/06/2018,11/06/2018 - STATE GENERAL,P
861608,11/03/2020,11/03/2020 - STATE GENERAL,P
861608,11/08/2022,11/08/2022 - STATE GENERAL,P
865047,11/07/2000,STATE GENERAL,P
865047,11/04/2008,11/04/2008 - STATE GENERAL,P
865047,11/06/2012,11/06/2012 - STATE GENERAL,P
865047,11/08/2016,11/08/2016 - STATE GENERAL,P
865047,11/03/2020,11/03/2020 - STATE GENERAL,P
857258,11/04/2008,11/04/2008 - STATE GENERAL,P
857258,11/02/2010,11/02/2010 - STATE GENERAL,P
857258,11/06/2012,11/06/2012 - STATE GENERAL,P
857258,11/04/2014,11/04/2014 - STATE GENERAL,P
857258,05/24/2016,05/24/2016 - SD SPEC ELECT ISD 719 - PRIOR LAKE,P
857258,08/09/2016,08/09/2016 - STATE PRIMARY,P
857258,11/08/2016,11/08/2016 - STATE GENERAL,P
857258,11/07/2017,11/07/2017 - SD SPEC ELECT ISD 719 - PRIOR LAKE,P
857258,08/14/2018,08/14/2018 - STATE PRIMARY,P
857258,11/06/2018,11/06/2018 - STATE GENERAL,P
857258,11/03/2020,11/03/2020 - STATE GENERAL,P
857258,11/02/2021,11/02/2021 - SD SPEC ELECT ISD 719 - PRIOR LAKE,P
857258,11/08/2022,11/08/2022 - STATE GENERAL,P
861640,09/12/2000,STATE PRIMARY ELECTION,P
861640,11/07/2000,STATE GENERAL,P
861640,11/02/1999,SCHOOL BOARD ELECTION,P
861640,11/02/2004,11/02/2004 - STATE GENERAL,P
861640,09/12/2000,STATE PRIMARY ELECTION,P
861640,11/07/2000,STATE GENERAL,P
861640,11/02/1999,SCHOOL BOARD ELECTION,P
861640,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
861640,12/17/2002,SD 256 SPECIAL ELECTION 12/17/2002,A
861640,11/07/2006,11/07/2006 - STATE GENERAL,P
861640,11/04/2008,11/04/2008 - STATE GENERAL,P
861640,08/10/2010,08/10/2010 - STATE PRIMARY,A
861640,11/02/2010,11/02/2010 - STATE GENERAL,P
861640,02/08/2011,02/08/2011 - SPEC ELECT CITYWIDE RED WING,P
861640,11/06/2012,11/06/2012 - STATE GENERAL,P
861640,11/04/2014,11/04/2014 - STATE GENERAL,P
861640,11/08/2016,11/08/2016 - STATE GENERAL,P
861640,11/06/2018,11/06/2018 - STATE GENERAL,P
861640,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
861640,08/11/2020,08/11/2020 - STATE PRIMARY,P
861640,11/03/2020,11/03/2020 - STATE GENERAL,A
861640,11/08/2022,11/08/2022 - STATE GENERAL,A
861704,11/07/2000,STATE GENERAL,P
861704,11/08/2016,11/08/2016 - STATE GENERAL,P
861704,03/13/2018,03/13/2018 - TOWNSHIP ELECTION,P
861704,08/14/2018,08/14/2018 - STATE PRIMARY,P
861704,11/06/2018,11/06/2018 - STATE GENERAL,P
861704,11/03/2020,11/03/2020 - STATE GENERAL,P
861704,03/09/2021,03/09/2021 - TOWNSHIP ELECTION,P
861704,11/08/2022,11/08/2022 - STATE GENERAL,P
869412,11/03/1998,STATE GENERAL,P
869412,09/13/2005,09/13/2005 - MUNICIPAL PRIMARY,P
869412,11/08/2005,11/08/2005 - MUNICIPAL GENERAL,P
869412,11/07/2006,11/07/2006 - STATE GENERAL,A
869412,11/04/2008,11/04/2008 - STATE GENERAL,P
869412,08/10/2010,08/10/2010 - STATE PRIMARY,P
869412,11/02/2010,11/02/2010 - STATE GENERAL,P
869412,11/08/2011,11/08/2011 - MUNICIPAL GENERAL,P
869412,11/06/2012,11/06/2012 - STATE GENERAL,P
869412,11/05/2013,11/05/2013 - MUNICIPAL GENERAL,P
869412,11/04/2014,11/04/2014 - STATE GENERAL,P
869412,08/09/2016,08/09/2016 - STATE PRIMARY,P
869412,11/08/2016,11/08/2016 - STATE GENERAL,P
869412,08/14/2018,08/14/2018 - STATE PRIMARY,P
869412,11/06/2018,11/06/2018 - STATE GENERAL,P
869412,11/03/2020,11/03/2020 - STATE GENERAL,A
869412,11/08/2022,11/08/2022 - STATE GENERAL,P
877728,03/05/2024,03/05/2024 - PRESIDENTIAL PRIMARY,P
871963,11/02/2004,11/02/2004 - STATE GENERAL,A
871963,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
871963,09/10/2002,09-10-02 STATE PRIMARY,P
871963,09/15/1998,STATE PRIMARY ELECTION,P
871963,11/03/1998,STATE GENERAL,P
871963,11/04/1997,MUNICIPAL GENERAL,P
871963,11/05/1996,STATE GENERAL,P
871963,09/13/1994,STATE PRIMARY ELECTION,P
871963,11/08/1994,STATE GENERAL,P
871963,11/07/2006,11/07/2006 - STATE GENERAL,P
871963,11/04/2008,11/04/2008 - STATE GENERAL,P
871963,11/06/2012,11/06/2012 - STATE GENERAL,P
871963,11/04/2014,11/04/2014 - STATE GENERAL,P
871963,11/08/2016,11/08/2016 - STATE GENERAL,P
871963,05/08/2018,05/08/2018 - SD SPEC ELECT ISD 716 - BELLE PLAINE,P
871963,11/06/2018,11/06/2018 - STATE GENERAL,P
871963,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
871963,11/03/2020,11/03/2020 - STATE GENERAL,A
871963,11/08/2022,11/08/2022 - STATE GENERAL,P
872153,11/02/2004,11/02/2004 - STATE GENERAL,P
872153,11/07/2000,STATE GENERAL,P
872153,11/05/1996,STATE GENERAL,P
872153,11/04/2008,11/04/2008 - STATE GENERAL,A
872153,11/06/2012,11/06/2012 - STATE GENERAL,P
872153,11/08/2016,11/08/2016 - STATE GENERAL,A
872153,11/03/2020,11/03/2020 - STATE GENERAL,A
870860,11/02/2004,11/02/2004 - STATE GENERAL,P
870860,11/07/2000,STATE GENERAL,P
870860,11/03/1998,STATE GENERAL,P
870860,11/05/1996,STATE GENERAL,P
870860,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
870860,11/08/2005,11/08/2005 - MUNICIPAL GENERAL,P
870860,11/07/2006,11/07/2006 - STATE GENERAL,P
870860,11/04/2008,11/04/2008 - STATE GENERAL,P
870860,11/03/2009,11/03/2009 - MUNICIPAL GENERAL,P
870860,11/02/2010,11/02/2010 - STATE GENERAL,P
870860,08/14/2012,08/14/2012 - STATE PRIMARY,P
870860,11/06/2012,11/06/2012 - STATE GENERAL,P
870860,11/04/2014,11/04/2014 - STATE GENERAL,P
870860,11/08/2016,11/08/2016 - STATE GENERAL,A
870860,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,P
870860,11/06/2018,11/06/2018 - STATE GENERAL,P
870860,11/03/2020,11/03/2020 - STATE GENERAL,P
870860,11/08/2022,11/08/2022 - STATE GENERAL,P
870877,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
870877,09/12/2000,STATE PRIMARY ELECTION,P
870877,11/07/2000,STATE GENERAL,P
870877,11/03/1998,STATE GENERAL,P
870877,11/05/1996,STATE GENERAL,P
870877,09/13/1994,STATE PRIMARY ELECTION,P
870877,11/08/1994,STATE GENERAL,P
870877,11/02/2004,11/02/2004 - STATE GENERAL,P
870877,11/07/2006,11/07/2006 - STATE GENERAL,P
870877,11/04/2008,11/04/2008 - STATE GENERAL,A
870877,08/10/2010,08/10/2010 - STATE PRIMARY,P
870877,11/06/2012,11/06/2012 - STATE GENERAL,A
870877,08/12/2014,08/12/2014 - STATE PRIMARY,P
870877,11/04/2014,11/04/2014 - STATE GENERAL,A
870877,11/08/2016,11/08/2016 - STATE GENERAL,A
870877,08/14/2018,08/14/2018 - STATE PRIMARY,A
870877,11/06/2018,11/06/2018 - STATE GENERAL,A
861029,11/02/2004,11/02/2004 - STATE GENERAL,P
861029,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
861029,09/12/2000,STATE PRIMARY ELECTION,P
861029,11/07/2000,STATE GENERAL,P
861029,12/31/1998,SPECIAL ELECTION,P
861029,11/06/2001,SCHOOL DISTRICT/MUNICIPAL ELECTION,P
861029,12/09/2003,12/09/2003 SCHOOL DISTRICT 256 SPECIAL ELECTION,P
861029,11/07/2006,11/07/2006 - STATE GENERAL,P
861029,11/04/2008,11/04/2008 - STATE GENERAL,P
861029,11/06/2012,11/06/2012 - STATE GENERAL,P
861029,11/08/2016,11/08/2016 - STATE GENERAL,P
861029,11/06/2018,11/06/2018 - STATE GENERAL,P
861029,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
861029,11/03/2020,11/03/2020 - STATE GENERAL,A
861029,08/09/2022,08/09/2022 - STATE PRIMARY,A
861029,11/08/2022,11/08/2022 - STATE GENERAL,P
861063,11/07/2000,STATE GENERAL,P
861063,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
861063,11/03/1998,STATE GENERAL,P
861063,11/03/2020,11/03/2020 - STATE GENERAL,A
861063,08/09/2022,08/09/2022 - STATE PRIMARY,P
861063,11/08/2022,11/08/2022 - STATE GENERAL,P
861103,11/05/2002,11-05-02 STATE GENERAL ELECTION,A
861103,11/02/2004,11/02/2004 - STATE GENERAL,A
861103,11/08/2005,11/08/2005 - SCHOOL DISTRICT GENERAL,P
861103,11/07/2006,11/07/2006 - STATE GENERAL,P
861103,04/22/2008,04/22/2008 - SPEC ELECT MCD ROSEMOUNT,P
861103,11/04/2008,11/04/2008 - STATE GENERAL,P
861103,11/02/2010,11/02/2010 - STATE GENERAL,P
861103,08/14/2012,08/14/2012 - STATE PRIMARY,P
861103,11/06/2012,11/06/2012 - STATE GENERAL,A
861103,11/04/2014,11/04/2014 - STATE GENERAL,P
861103,05/17/2016,05/17/2016 - SPEC ELECT CITYWIDE ROSEMOUNT,P
861103,11/08/2016,11/08/2016 - STATE GENERAL,A
861103,11/06/2018,11/06/2018 - STATE GENERAL,A
861103,11/03/2020,11/03/2020 - STATE GENERAL,P
861103,11/02/2021,11/02/2021 - SCHOOL DISTRICT GENERAL,P
861103,08/09/2022,08/09/2022 - STATE PRIMARY,P
861103,11/08/2022,11/08/2022 - STATE GENERAL,P
861103,05/09/2023,05/09/2023 - SD SPEC ELECT ISD 196 - ROSEMOUNT-APPLE VALLEY-EAGAN,P
861202,11/02/2004,11/02/2004 - STATE GENERAL,P
861202,11/07/2006,11/07/2006 - STATE GENERAL,P
861202,11/04/2008,11/04/2008 - STATE GENERAL,P
861202,11/06/2012,11/06/2012 - STATE GENERAL,P
861202,11/04/2014,11/04/2014 - STATE GENERAL,P
861202,11/08/2016,11/08/2016 - STATE GENERAL,P
861202,11/06/2018,11/06/2018 - STATE GENERAL,A
861202,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,A
861202,08/11/2020,08/11/2020 - STATE PRIMARY,P
861202,11/03/2020,11/03/2020 - STATE GENERAL,A
861202,08/09/2022,08/09/2022 - STATE PRIMARY,P
861202,11/08/2022,11/08/2022 - STATE GENERAL,A
861395,11/07/2000,STATE GENERAL,P
861395,11/08/2016,11/08/2016 - STATE GENERAL,P
862815,09/12/2006,09/12/2006 - STATE PRIMARY,P
862815,11/07/2006,11/07/2006 - STATE GENERAL,P
862815,09/09/2008,09/09/2008 - STATE PRIMARY,P
862815,11/04/2008,11/04/2008 - STATE GENERAL,P
862815,11/02/2010,11/02/2010 - STATE GENERAL,P
862815,11/06/2012,11/06/2012 - STATE GENERAL,P
862815,11/04/2014,11/04/2014 - STATE GENERAL,P
862815,11/08/2016,11/08/2016 - STATE GENERAL,P
862815,11/06/2018,11/06/2018 - STATE GENERAL,M
862815,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,M
862815,11/03/2020,11/03/2020 - STATE GENERAL,M
862815,11/08/2022,11/08/2022 - STATE GENERAL,P
862818,11/02/2004,11/02/2004 - STATE GENERAL,P
862818,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
862818,12/09/2003,12/09/2003 SCHOOL DISTRICT 256 SPECIAL ELECTION,P
862818,12/17/2002,SD 256 SPECIAL ELECTION 12/17/2002,P
862818,11/04/2003,11/04/2003 GENERAL ELECTION,P
862818,11/07/2006,11/07/2006 - STATE GENERAL,P
862818,09/09/2008,09/09/2008 - STATE PRIMARY,P
862818,11/04/2008,11/04/2008 - STATE GENERAL,P
862818,11/02/2010,11/02/2010 - STATE GENERAL,P
862818,11/06/2012,11/06/2012 - STATE GENERAL,P
862818,11/04/2014,11/04/2014 - STATE GENERAL,P
862818,11/07/2017,11/07/2017 - SPEC ELECT CITYWIDE NORTHFIELD,P
862818,08/14/2018,08/14/2018 - STATE PRIMARY,A
862818,11/06/2018,11/06/2018 - STATE GENERAL,A
862818,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
862818,08/11/2020,08/11/2020 - STATE PRIMARY,A
862818,11/03/2020,11/03/2020 - STATE GENERAL,A
862832,11/02/2004,11/02/2004 - STATE GENERAL,P
862832,11/07/2000,STATE GENERAL,P
862832,12/17/2002,SD 256 SPECIAL ELECTION 12/17/2002,A
862832,11/07/2006,11/07/2006 - STATE GENERAL,P
862832,09/09/2008,09/09/2008 - STATE PRIMARY,P
862832,11/04/2008,11/04/2008 - STATE GENERAL,P
862832,11/02/2010,11/02/2010 - STATE GENERAL,P
862832,11/06/2012,11/06/2012 - STATE GENERAL,P
862832,11/04/2014,11/04/2014 - STATE GENERAL,P
862832,11/08/2016,11/08/2016 - STATE GENERAL,P
862832,11/06/2018,11/06/2018 - STATE GENERAL,P
862832,11/05/2019,11/05/2019 - SCHOOL DISTRICT GENERAL,P
862832,11/03/2020,11/03/2020 - STATE GENERAL,A
862832,11/02/2021,11/02/2021 - SCHOOL DISTRICT GENERAL,P
862832,11/08/2022,11/08/2022 - STATE GENERAL,P
862832,05/09/2023,05/09/2023 - SD SPEC ELECT ISD 196 - ROSEMOUNT-APPLE VALLEY-EAGAN,P
862941,11/07/2000,STATE GENERAL,P
862941,11/02/2004,11/02/2004 - STATE GENERAL,P
862941,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
862941,03/11/2003,03/11/2003 TOWNSHIP ELECTION,P
862941,11/07/2006,11/07/2006 - STATE GENERAL,P
862941,11/04/2008,11/04/2008 - STATE GENERAL,P
862941,11/02/2010,11/02/2010 - STATE GENERAL,P
862941,11/06/2012,11/06/2012 - STATE GENERAL,P
862941,11/04/2014,11/04/2014 - STATE GENERAL,P
862941,11/08/2016,11/08/2016 - STATE GENERAL,P
862941,11/06/2018,11/06/2018 - STATE GENERAL,P
862941,11/03/2020,11/03/2020 - STATE GENERAL,P
862941,08/09/2022,08/09/2022 - STATE PRIMARY,P
862941,11/08/2022,11/08/2022 - STATE GENERAL,P
862949,11/02/2004,11/02/2004 - STATE GENERAL,P
862949,11/07/2000,STATE GENERAL,P
862949,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
862949,09/12/2006,09/12/2006 - STATE PRIMARY,P
862949,11/07/2006,11/07/2006 - STATE GENERAL,P
862949,11/04/2008,11/04/2008 - STATE GENERAL,P
862949,08/10/2010,08/10/2010 - STATE PRIMARY,P
862949,11/02/2010,11/02/2010 - STATE GENERAL,P
862949,11/06/2012,11/06/2012 - STATE GENERAL,P
862949,11/04/2014,11/04/2014 - STATE GENERAL,P
862949,11/08/2016,11/08/2016 - STATE GENERAL,P
862949,08/14/2018,08/14/2018 - STATE PRIMARY,P
862949,11/06/2018,11/06/2018 - STATE GENERAL,P
862949,11/05/2019,11/05/2019 - SCHOOL DISTRICT GENERAL,P
862949,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
862949,08/11/2020,08/11/2020 - STATE PRIMARY,A
862949,11/03/2020,11/03/2020 - STATE GENERAL,A
862949,08/09/2022,08/09/2022 - STATE PRIMARY,P
862949,11/08/2022,11/08/2022 - STATE GENERAL,P
862968,11/07/2000,STATE GENERAL,P
862968,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
862968,09/12/2006,09/12/2006 - STATE PRIMARY,A
862968,11/02/2004,11/02/2004 - STATE GENERAL,P
862968,03/13/2012,03/13/2012 - TOWNSHIP ELECTION,P
862968,11/06/2012,11/06/2012 - STATE GENERAL,P
862968,11/08/2016,11/08/2016 - STATE GENERAL,P
862968,11/08/2022,11/08/2022 - STATE GENERAL,P
862976,11/02/2004,11/02/2004 - STATE GENERAL,P
862976,11/07/2000,STATE GENERAL,P
862976,11/06/2001,SCHOOL DISTRICT/MUNICIPAL ELECTION,P
862976,11/04/2008,11/04/2008 - STATE GENERAL,P
862976,11/02/2010,11/02/2010 - STATE GENERAL,P
862976,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 252 - CANNON FALLS,P
860284,11/03/2020,11/03/2020 - STATE GENERAL,A
860284,11/08/2022,11/08/2022 - STATE GENERAL,P
860293,11/07/2006,11/07/2006 - STATE GENERAL,P
860293,11/03/1998,STATE GENERAL,P
860293,11/07/2000,STATE GENERAL,P
860293,11/02/2004,11/02/2004 - STATE GENERAL,P
860293,11/04/2008,11/04/2008 - STATE GENERAL,P
863123,11/02/2004,11/02/2004 - STATE GENERAL,P
863123,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
863123,11/07/2000,STATE GENERAL,P
863123,11/07/2006,11/07/2006 - STATE GENERAL,P
863123,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 252 - CANNON FALLS,P
863123,11/04/2008,11/04/2008 - STATE GENERAL,P
863123,11/02/2010,11/02/2010 - STATE GENERAL,P
863123,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 829 - WASECA,P
863123,11/06/2012,11/06/2012 - STATE GENERAL,P
863123,11/04/2014,11/04/2014 - STATE GENERAL,P
863123,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 829 - WASECA,P
863123,11/08/2016,11/08/2016 - STATE GENERAL,P
863123,11/06/2018,11/06/2018 - STATE GENERAL,P
863123,11/03/2020,11/03/2020 - STATE GENERAL,P
863123,11/08/2022,11/08/2022 - STATE GENERAL,P
863248,11/02/2004,11/02/2004 - STATE GENERAL,P
863248,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
863248,11/07/2000,STATE GENERAL,P
863248,11/06/2001,SCHOOL DISTRICT/MUNICIPAL ELECTION,P
863248,09/12/2006,09/12/2006 - STATE PRIMARY,P
863248,11/07/2006,11/07/2006 - STATE GENERAL,P
863248,09/09/2008,09/09/2008 - STATE PRIMARY,P
863248,08/10/2010,08/10/2010 - STATE PRIMARY,P
863248,11/02/2010,11/02/2010 - STATE GENERAL,P
863248,11/06/2012,11/06/2012 - STATE GENERAL,P
863248,06/11/2013,06/11/2013 - SPEC ELECT CITYWIDE RED WING,P
863248,11/04/2014,11/04/2014 - STATE GENERAL,P
863248,11/08/2016,11/08/2016 - STATE GENERAL,P
863248,08/14/2018,08/14/2018 - STATE PRIMARY,P
863248,11/06/2018,11/06/2018 - STATE GENERAL,P
863248,11/05/2019,11/05/2019 - SPEC ELECT GOODHUE CO COM 01,P
863248,03/03/2020,03/03/2020 - PRESIDENTIAL PRIMARY,P
863248,11/03/2020,11/03/2020 - STATE GENERAL,P
863248,11/08/2022,11/08/2022 - STATE GENERAL,P
863504,11/07/2000,STATE GENERAL,P
863504,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
863504,11/02/2010,11/02/2010 - STATE GENERAL,P
863504,11/02/2004,11/02/2004 - STATE GENERAL,P
863504,11/04/2008,11/04/2008 - STATE GENERAL,P
